attempt    K    arraySize    mergeSortTime    hybridSortTime
1098    43    1098    0.000348    0.000174
1099    43    1099    0.000348    0.000177
1100    43    1100    0.000349    0.000174
1101    43    1101    0.000350    0.000177
1102    43    1102    0.000348    0.000179
1103    43    1103    0.000350    0.000174
1104    43    1104    0.000353    0.000176
1105    43    1105    0.000350    0.000178
1106    43    1106    0.000352    0.000178
1107    43    1107    0.000351    0.000177
1108    43    1108    0.000351    0.000179
1109    43    1109    0.000352    0.000178
1110    43    1110    0.000353    0.000176
1111    43    1111    0.000354    0.000179
1112    43    1112    0.000353    0.000177
1113    43    1113    0.000353    0.000179
1114    43    1114    0.000353    0.000177
1115    43    1115    0.000356    0.000178
1116    43    1116    0.000353    0.000181
1117    43    1117    0.000356    0.000178
1118    43    1118    0.000357    0.000181
1119    43    1119    0.000354    0.000180
1120    43    1120    0.000356    0.000179
1121    43    1121    0.000356    0.000181
1122    43    1122    0.000356    0.000180
1123    43    1123    0.000357    0.000182
1124    43    1124    0.000357    0.000181
1125    43    1125    0.000357    0.000181
1126    43    1126    0.000359    0.000182
1127    43    1127    0.000356    0.000181
1128    43    1128    0.000357    0.000182
1129    43    1129    0.000357    0.000182
1130    43    1130    0.000359    0.000179
1131    43    1131    0.000360    0.000181
1132    43    1132    0.000358    0.000182
1133    43    1133    0.000358    0.000180
1134    43    1134    0.000359    0.000184
1135    43    1135    0.000363    0.000181
1136    43    1136    0.000359    0.000183
1137    43    1137    0.000360    0.000183
1138    43    1138    0.000362    0.000184
1139    43    1139    0.000361    0.000184
1140    43    1140    0.000360    0.000184
1141    43    1141    0.000361    0.000182
1142    43    1142    0.000364    0.000185
1143    43    1143    0.000361    0.000183
1144    43    1144    0.000363    0.000184
1145    43    1145    0.000365    0.000185
1146    43    1146    0.000362    0.000184
1147    43    1147    0.000361    0.000186
1148    43    1148    0.000364    0.000186
1149    43    1149    0.000361    0.000184
1150    43    1150    0.000363    0.000187
1151    43    1151    0.000365    0.000184
1152    43    1152    0.000365    0.000184
1153    43    1153    0.000365    0.000187
1154    43    1154    0.000364    0.000186
1155    43    1155    0.000366    0.000189
1156    43    1156    0.000367    0.000186
1157    43    1157    0.000366    0.000186
1158    43    1158    0.000367    0.000186
1159    43    1159    0.000365    0.000189
1160    43    1160    0.000368    0.000188
1161    43    1161    0.000369    0.000189
1162    43    1162    0.000369    0.000188
1163    43    1163    0.000369    0.000187
1164    43    1164    0.000367    0.000188
1165    43    1165    0.000370    0.000189
1166    43    1166    0.000368    0.000189
1167    43    1167    0.000369    0.000190
1168    43    1168    0.000370    0.000190
1169    43    1169    0.000371    0.000187
1170    43    1170    0.000372    0.000191
1171    43    1171    0.000371    0.000189
1172    43    1172    0.000374    0.000189
1173    43    1173    0.000374    0.000189
1174    43    1174    0.000375    0.000191
1175    43    1175    0.000374    0.000191
1176    43    1176    0.000374    0.000190
1177    43    1177    0.000374    0.000191
1178    43    1178    0.000374    0.000191
1179    43    1179    0.000375    0.000191
1180    43    1180    0.000378    0.000191
1181    43    1181    0.000376    0.000193
1182    43    1182    0.000377    0.000192
1183    43    1183    0.000376    0.000194
1184    43    1184    0.000377    0.000193
1185    43    1185    0.000379    0.000192
1186    43    1186    0.000377    0.000191
1187    43    1187    0.000379    0.000195
1188    43    1188    0.000379    0.000193
1189    43    1189    0.000378    0.000193
1190    43    1190    0.000379    0.000195
1191    43    1191    0.000378    0.000190
1192    43    1192    0.000380    0.000193
1193    43    1193    0.000385    0.000197
1194    43    1194    0.000382    0.000195
1195    43    1195    0.000380    0.000194
1196    43    1196    0.000380    0.000194
1197    43    1197    0.000384    0.000195
1198    43    1198    0.000382    0.000194
1199    43    1199    0.000386    0.000196
1200    43    1200    0.000383    0.000194
1201    43    1201    0.000384    0.000196
1202    43    1202    0.000381    0.000198
1203    43    1203    0.000383    0.000194
1204    43    1204    0.000384    0.000196
1205    43    1205    0.000384    0.000198
1206    43    1206    0.000384    0.000198
1207    43    1207    0.000382    0.000197
1208    43    1208    0.000387    0.000197
1209    43    1209    0.000383    0.000197
1210    43    1210    0.000386    0.000197
1211    43    1211    0.000386    0.000198
1212    43    1212    0.000387    0.000203
1213    43    1213    0.000387    0.000199
1214    43    1214    0.000385    0.000206
1215    43    1215    0.000387    0.000199
1216    43    1216    0.000385    0.000199
1217    43    1217    0.000388    0.000199
1218    43    1218    0.000388    0.000197
1219    43    1219    0.000387    0.000197
1220    43    1220    0.000387    0.000198
1221    43    1221    0.000387    0.000196
1222    43    1222    0.000389    0.000200
1223    43    1223    0.000388    0.000200
1224    43    1224    0.000388    0.000202
1225    43    1225    0.000389    0.000201
1226    43    1226    0.000391    0.000200
1227    43    1227    0.000391    0.000199
1228    43    1228    0.000392    0.000204
1229    43    1229    0.000391    0.000202
1230    43    1230    0.000399    0.000200
1231    43    1231    0.000395    0.000203
1232    43    1232    0.000392    0.000200
1233    43    1233    0.000392    0.000202
1234    43    1234    0.000392    0.000202
1235    43    1235    0.000396    0.000203
1236    43    1236    0.000395    0.000200
1237    43    1237    0.000394    0.000202
1238    43    1238    0.000393    0.000201
1239    43    1239    0.000395    0.000204
1240    43    1240    0.000398    0.000204
1241    43    1241    0.000396    0.000204
1242    43    1242    0.000396    0.000203
1243    43    1243    0.000399    0.000206
1244    43    1244    0.000396    0.000206
1245    43    1245    0.000399    0.000204
1246    43    1246    0.000401    0.000206
1247    43    1247    0.000398    0.000205
1248    43    1248    0.000398    0.000204
1249    43    1249    0.000400    0.000205
1250    43    1250    0.000398    0.000204
1251    43    1251    0.000400    0.000206
1252    43    1252    0.000400    0.000205
1253    43    1253    0.000399    0.000206
1254    43    1254    0.000398    0.000204
1255    43    1255    0.000398    0.000208
1256    43    1256    0.000403    0.000210
1257    43    1257    0.000402    0.000208
1258    43    1258    0.000402    0.000207
1259    43    1259    0.000400    0.000205
1260    43    1260    0.000404    0.000206
1261    43    1261    0.000401    0.000205
1262    43    1262    0.000401    0.000208
1263    43    1263    0.000400    0.000208
1264    43    1264    0.000402    0.000208
1265    43    1265    0.000402    0.000207
1266    43    1266    0.000403    0.000207
1267    43    1267    0.000402    0.000209
1268    43    1268    0.000402    0.000210
1269    43    1269    0.000405    0.000210
1270    43    1270    0.000405    0.000210
1271    43    1271    0.000405    0.000211
1272    43    1272    0.000403    0.000211
1273    43    1273    0.000404    0.000211
1274    43    1274    0.000407    0.000214
1275    43    1275    0.000406    0.000210
1276    43    1276    0.000405    0.000209
1277    43    1277    0.000407    0.000211
1278    43    1278    0.000406    0.000211
1279    43    1279    0.000404    0.000211
1280    43    1280    0.000404    0.000212
1281    43    1281    0.000405    0.000212
1282    43    1282    0.000405    0.000211
1283    43    1283    0.000407    0.000210
1284    43    1284    0.000407    0.000213
1285    43    1285    0.000409    0.000213
1286    43    1286    0.000408    0.000215
1287    43    1287    0.000411    0.000213
1288    43    1288    0.000414    0.000213
1289    43    1289    0.000415    0.000214
1290    43    1290    0.000411    0.000212
1291    43    1291    0.000418    0.000215
1292    43    1292    0.000415    0.000217
1293    43    1293    0.000419    0.000213
1294    43    1294    0.000417    0.000214
1295    43    1295    0.000418    0.000214
1296    43    1296    0.000418    0.000216
1297    43    1297    0.000419    0.000217
1298    43    1298    0.000420    0.000215
1299    43    1299    0.000417    0.000213
1300    43    1300    0.000417    0.000216
1301    43    1301    0.000417    0.000219
1302    43    1302    0.000419    0.000215
1303    43    1303    0.000419    0.000221
1304    43    1304    0.000419    0.000217
1305    43    1305    0.000419    0.000215
1306    43    1306    0.000420    0.000218
1307    43    1307    0.000422    0.000218
1308    43    1308    0.000422    0.000216
1309    43    1309    0.000422    0.000219
1310    43    1310    0.000421    0.000219
1311    43    1311    0.000423    0.000219
1312    43    1312    0.000424    0.000217
1313    43    1313    0.000422    0.000218
1314    43    1314    0.000426    0.000218
1315    43    1315    0.000423    0.000221
1316    43    1316    0.000421    0.000218
1317    43    1317    0.000426    0.000225
1318    43    1318    0.000426    0.000218
1319    43    1319    0.000423    0.000218
1320    43    1320    0.000424    0.000218
1321    43    1321    0.000427    0.000221
1322    43    1322    0.000424    0.000220
1323    43    1323    0.000423    0.000221
1324    43    1324    0.000426    0.000224
1325    43    1325    0.000426    0.000221
1326    43    1326    0.000424    0.000222
1327    43    1327    0.000424    0.000220
1328    43    1328    0.000424    0.000222
1329    43    1329    0.000427    0.000223
1330    43    1330    0.000426    0.000223
1331    43    1331    0.000426    0.000225
1332    43    1332    0.000428    0.000223
1333    43    1333    0.000428    0.000223
1334    43    1334    0.000428    0.000223
1335    43    1335    0.000430    0.000221
1336    43    1336    0.000430    0.000223
1337    43    1337    0.000430    0.000224
1338    43    1338    0.000431    0.000223
1339    43    1339    0.000431    0.000225
1340    43    1340    0.000430    0.000223
1341    43    1341    0.000433    0.000224
1342    43    1342    0.000432    0.000224
1343    43    1343    0.000433    0.000226
1344    43    1344    0.000435    0.000224
1345    43    1345    0.000436    0.000223
1346    43    1346    0.000433    0.000226
1347    43    1347    0.000434    0.000228
1348    43    1348    0.000435    0.000227
1349    43    1349    0.000435    0.000227
1350    43    1350    0.000434    0.000226
1351    43    1351    0.000434    0.000225
1352    43    1352    0.000434    0.000226
1353    43    1353    0.000435    0.000226
1354    43    1354    0.000437    0.000225
1355    43    1355    0.000437    0.000225
1356    43    1356    0.000436    0.000227
1357    43    1357    0.000438    0.000229
1358    43    1358    0.000436    0.000226
1359    43    1359    0.000442    0.000228
1360    43    1360    0.000440    0.000227
1361    43    1361    0.000442    0.000228
1362    43    1362    0.000440    0.000231
1363    43    1363    0.000441    0.000230
1364    43    1364    0.000443    0.000232
1365    43    1365    0.000439    0.000229
1366    43    1366    0.000441    0.000230
1367    43    1367    0.000443    0.000230
1368    43    1368    0.000443    0.000234
1369    43    1369    0.000443    0.000231
1370    43    1370    0.000444    0.000232
1371    43    1371    0.000446    0.000231
1372    43    1372    0.000453    0.000234
1373    43    1373    0.000442    0.000230
1374    43    1374    0.000443    0.000231
1375    43    1375    0.000444    0.000232
1376    43    1376    0.000446    0.000233
1377    43    1377    0.000449    0.000234
1378    43    1378    0.000447    0.000229
1379    43    1379    0.000446    0.000230
1380    43    1380    0.000447    0.000233
1381    43    1381    0.000447    0.000231
1382    43    1382    0.000446    0.000234
1383    43    1383    0.000447    0.000233
1384    43    1384    0.000449    0.000235
1385    43    1385    0.000446    0.000235
1386    43    1386    0.000449    0.000235
1387    43    1387    0.000447    0.000233
1388    43    1388    0.000451    0.000235
1389    43    1389    0.000447    0.000235
1390    43    1390    0.000450    0.000235
1391    43    1391    0.000451    0.000232
1392    43    1392    0.000449    0.000235
1393    43    1393    0.000453    0.000235
1394    43    1394    0.000451    0.000236
1395    43    1395    0.000451    0.000236
1396    43    1396    0.000453    0.000236
1397    43    1397    0.000453    0.000233
1398    43    1398    0.000451    0.000239
1399    43    1399    0.000456    0.000241
1400    43    1400    0.000453    0.000239
1401    43    1401    0.000455    0.000237
1402    43    1402    0.000454    0.000237
1403    43    1403    0.000455    0.000236
1404    43    1404    0.000454    0.000234
1405    43    1405    0.000454    0.000237
1406    43    1406    0.000455    0.000239
1407    43    1407    0.000453    0.000238
1408    43    1408    0.000455    0.000238
1409    43    1409    0.000457    0.000241
1410    43    1410    0.000455    0.000239
1411    43    1411    0.000455    0.000238
1412    43    1412    0.000465    0.000239
1413    43    1413    0.000457    0.000239
1414    43    1414    0.000458    0.000242
1415    43    1415    0.000459    0.000241
1416    43    1416    0.000458    0.000241
1417    43    1417    0.000458    0.000243
1418    43    1418    0.000458    0.000241
1419    43    1419    0.000465    0.000242
1420    43    1420    0.000463    0.000241
1421    43    1421    0.000464    0.000243
1422    43    1422    0.000465    0.000244
1423    43    1423    0.000464    0.000241
1424    43    1424    0.000465    0.000244
1425    43    1425    0.000466    0.000245
1426    43    1426    0.000465    0.000241
1427    43    1427    0.000463    0.000243
1428    43    1428    0.000460    0.000242
1429    43    1429    0.000463    0.000241
1430    43    1430    0.000466    0.000245
1431    43    1431    0.000463    0.000242
1432    43    1432    0.000465    0.000242
1433    43    1433    0.000465    0.000244
1434    43    1434    0.000464    0.000245
1435    43    1435    0.000466    0.000243
1436    43    1436    0.000465    0.000242
1437    43    1437    0.000466    0.000247
1438    43    1438    0.000467    0.000245
1439    43    1439    0.000468    0.000246
1440    43    1440    0.000468    0.000244
1441    43    1441    0.000467    0.000243
1442    43    1442    0.000468    0.000244
1443    43    1443    0.000468    0.000244
1444    43    1444    0.000469    0.000245
1445    43    1445    0.000466    0.000246
1446    43    1446    0.000468    0.000244
1447    43    1447    0.000468    0.000245
1448    43    1448    0.000471    0.000246
1449    43    1449    0.000472    0.000246
1450    43    1450    0.000472    0.000247
1451    43    1451    0.000470    0.000246
1452    43    1452    0.000469    0.000243
1453    43    1453    0.000471    0.000246
1454    43    1454    0.000472    0.000245
1455    43    1455    0.000472    0.000248
1456    43    1456    0.000472    0.000246
1457    43    1457    0.000471    0.000247
1458    43    1458    0.000470    0.000247
1459    43    1459    0.000471    0.000247
1460    43    1460    0.000474    0.000249
1461    43    1461    0.000476    0.000248
1462    43    1462    0.000473    0.000248
1463    43    1463    0.000474    0.000248
1464    43    1464    0.000476    0.000251
1465    43    1465    0.000472    0.000248
1466    43    1466    0.000474    0.000247
1467    43    1467    0.000473    0.000246
1468    43    1468    0.000475    0.000248
1469    43    1469    0.000476    0.000248
1470    43    1470    0.000475    0.000249
1471    43    1471    0.000475    0.000246
1472    43    1472    0.000474    0.000246
1473    43    1473    0.000478    0.000251
1474    43    1474    0.000478    0.000250
1475    43    1475    0.000480    0.000249
1476    43    1476    0.000478    0.000251
1477    43    1477    0.000481    0.000251
1478    43    1478    0.000478    0.000250
1479    43    1479    0.000482    0.000252
1480    43    1480    0.000477    0.000251
1481    43    1481    0.000477    0.000250
1482    43    1482    0.000477    0.000250
1483    43    1483    0.000479    0.000252
1484    43    1484    0.000479    0.000250
1485    43    1485    0.000480    0.000253
1486    43    1486    0.000479    0.000251
1487    43    1487    0.000482    0.000258
1488    43    1488    0.000482    0.000252
1489    43    1489    0.000481    0.000253
1490    43    1490    0.000480    0.000254
1491    43    1491    0.000484    0.000255
1492    43    1492    0.000483    0.000253
1493    43    1493    0.000483    0.000252
1494    43    1494    0.000484    0.000254
1495    43    1495    0.000482    0.000252
1496    43    1496    0.000485    0.000254
1497    43    1497    0.000486    0.000256
1498    43    1498    0.000485    0.000255
1499    43    1499    0.000485    0.000254
1500    43    1500    0.000491    0.000255
1501    43    1501    0.000486    0.000252
1502    43    1502    0.000486    0.000257
1503    43    1503    0.000486    0.000256
1504    43    1504    0.000487    0.000257
1505    43    1505    0.000486    0.000256
1506    43    1506    0.000484    0.000254
1507    43    1507    0.000487    0.000255
1508    43    1508    0.000491    0.000259
1509    43    1509    0.000487    0.000257
1510    43    1510    0.000492    0.000256
1511    43    1511    0.000489    0.000259
1512    43    1512    0.000503    0.000258
1513    43    1513    0.000487    0.000255
1514    43    1514    0.000489    0.000256
1515    43    1515    0.000488    0.000257
1516    43    1516    0.000490    0.000258
1517    43    1517    0.000489    0.000259
1518    43    1518    0.000490    0.000257
1519    43    1519    0.000490    0.000258
1520    43    1520    0.000490    0.000258
1521    43    1521    0.000489    0.000257
1522    43    1522    0.000492    0.000259
1523    43    1523    0.000490    0.000260
1524    43    1524    0.000497    0.000259
1525    43    1525    0.000491    0.000262
1526    43    1526    0.000491    0.000259
1527    43    1527    0.000494    0.000259
1528    43    1528    0.000495    0.000259
1529    43    1529    0.000494    0.000260
1530    43    1530    0.000491    0.000259
1531    43    1531    0.000494    0.000262
1532    43    1532    0.000494    0.000258
1533    43    1533    0.000495    0.000260
1534    43    1534    0.000494    0.000261
1535    43    1535    0.000496    0.000262
1536    43    1536    0.000498    0.000263
1537    43    1537    0.000494    0.000261
1538    43    1538    0.000495    0.000262
1539    43    1539    0.000496    0.000263
1540    43    1540    0.000501    0.000262
1541    43    1541    0.000500    0.000263
1542    43    1542    0.000497    0.000262
1543    43    1543    0.000497    0.000263
1544    43    1544    0.000498    0.000263
1545    43    1545    0.000500    0.000262
1546    43    1546    0.000500    0.000264
1547    43    1547    0.000500    0.000261
1548    43    1548    0.000514    0.000263
1549    43    1549    0.000500    0.000263
1550    43    1550    0.000502    0.000265
1551    43    1551    0.000502    0.000264
1552    43    1552    0.000502    0.000266
1553    43    1553    0.000503    0.000267
1554    43    1554    0.000505    0.000266
1555    43    1555    0.000503    0.000265
1556    43    1556    0.000504    0.000265
1557    43    1557    0.000502    0.000264
1558    43    1558    0.000507    0.000266
1559    43    1559    0.000504    0.000268
1560    43    1560    0.000505    0.000267
1561    43    1561    0.000506    0.000268
1562    43    1562    0.000504    0.000266
1563    43    1563    0.000505    0.000265
1564    43    1564    0.000507    0.000267
1565    43    1565    0.000508    0.000267
1566    43    1566    0.000509    0.000266
1567    43    1567    0.000508    0.000267
1568    43    1568    0.000510    0.000267
1569    43    1569    0.000511    0.000267
1570    43    1570    0.000509    0.000267
1571    43    1571    0.000511    0.000273
1572    43    1572    0.000511    0.000266
1573    43    1573    0.000510    0.000266
1574    43    1574    0.000513    0.000269
1575    43    1575    0.000513    0.000271
1576    43    1576    0.000514    0.000270
1577    43    1577    0.000514    0.000270
1578    43    1578    0.000516    0.000271
1579    43    1579    0.000515    0.000271
1580    43    1580    0.000512    0.000269
1581    43    1581    0.000515    0.000271
1582    43    1582    0.000513    0.000270
1583    43    1583    0.000520    0.000269
1584    43    1584    0.000516    0.000269
1585    43    1585    0.000516    0.000270
1586    43    1586    0.000517    0.000271
1587    43    1587    0.000519    0.000270
1588    43    1588    0.000518    0.000270
1589    43    1589    0.000514    0.000269
1590    43    1590    0.000522    0.000273
1591    43    1591    0.000520    0.000273
1592    43    1592    0.000518    0.000270
1593    43    1593    0.000517    0.000272
1594    43    1594    0.000519    0.000275
1595    43    1595    0.000520    0.000270
1596    43    1596    0.000520    0.000275
1597    43    1597    0.000521    0.000273
1598    43    1598    0.000522    0.000274
1599    43    1599    0.000520    0.000271
1600    43    1600    0.000522    0.000275
1601    43    1601    0.000523    0.000274
1602    43    1602    0.000522    0.000274
1603    43    1603    0.000522    0.000275
1604    43    1604    0.000526    0.000277
1605    43    1605    0.000526    0.000276
1606    43    1606    0.000523    0.000274
1607    43    1607    0.000525    0.000274
1608    43    1608    0.000525    0.000275
1609    43    1609    0.000525    0.000276
1610    43    1610    0.000527    0.000275
1611    43    1611    0.000526    0.000275
1612    43    1612    0.000526    0.000275
1613    43    1613    0.000526    0.000276
1614    43    1614    0.000528    0.000276
1615    43    1615    0.000528    0.000276
1616    43    1616    0.000529    0.000276
1617    43    1617    0.000527    0.000273
1618    43    1618    0.000527    0.000277
1619    43    1619    0.000526    0.000275
1620    43    1620    0.000529    0.000277
1621    43    1621    0.000530    0.000276
1622    43    1622    0.000529    0.000277
1623    43    1623    0.000529    0.000277
1624    43    1624    0.000531    0.000279
1625    43    1625    0.000530    0.000278
1626    43    1626    0.000530    0.000278
1627    43    1627    0.000529    0.000278
1628    43    1628    0.000534    0.000281
1629    43    1629    0.000531    0.000278
1630    43    1630    0.000531    0.000278
1631    43    1631    0.000533    0.000278
1632    43    1632    0.000532    0.000279
1633    43    1633    0.000534    0.000278
1634    43    1634    0.000533    0.000277
1635    43    1635    0.000533    0.000279
1636    43    1636    0.000537    0.000280
1637    43    1637    0.000535    0.000279
1638    43    1638    0.000536    0.000281
1639    43    1639    0.000537    0.000291
1640    43    1640    0.000536    0.000281
1641    43    1641    0.000536    0.000282
1642    43    1642    0.000538    0.000280
1643    43    1643    0.000539    0.000282
1644    43    1644    0.000538    0.000282
1645    43    1645    0.000538    0.000281
1646    43    1646    0.000538    0.000281
1647    43    1647    0.000540    0.000281
1648    43    1648    0.000539    0.000283
1649    43    1649    0.000538    0.000282
1650    43    1650    0.000538    0.000285
1651    43    1651    0.000541    0.000284
1652    43    1652    0.000540    0.000283
1653    43    1653    0.000539    0.000283
1654    43    1654    0.000542    0.000284
1655    43    1655    0.000541    0.000284
1656    43    1656    0.000541    0.000283
1657    43    1657    0.000541    0.000285
1658    43    1658    0.000542    0.000285
1659    43    1659    0.000542    0.000284
1660    43    1660    0.000540    0.000284
1661    43    1661    0.000541    0.000294
1662    43    1662    0.000542    0.000286
1663    43    1663    0.000542    0.000288
1664    43    1664    0.000541    0.000287
1665    43    1665    0.000541    0.000287
1666    43    1666    0.000545    0.000287
1667    43    1667    0.000546    0.000287
1668    43    1668    0.000544    0.000285
1669    43    1669    0.000546    0.000288
1670    43    1670    0.000544    0.000286
1671    43    1671    0.000547    0.000286
1672    43    1672    0.000550    0.000286
1673    43    1673    0.000547    0.000289
1674    43    1674    0.000548    0.000289
1675    43    1675    0.000546    0.000286
1676    43    1676    0.000546    0.000288
1677    43    1677    0.000547    0.000289
1678    43    1678    0.000551    0.000290
1679    43    1679    0.000547    0.000287
1680    43    1680    0.000549    0.000289
1681    43    1681    0.000551    0.000288
1682    43    1682    0.000552    0.000291
1683    43    1683    0.000557    0.000290
1684    43    1684    0.000551    0.000288
1685    43    1685    0.000553    0.000291
1686    43    1686    0.000552    0.000290
1687    43    1687    0.000555    0.000290
1688    43    1688    0.000551    0.000290
1689    43    1689    0.000552    0.000292
1690    43    1690    0.000554    0.000290
1691    43    1691    0.000554    0.000294
1692    43    1692    0.000555    0.000293
1693    43    1693    0.000554    0.000290
1694    43    1694    0.000558    0.000291
1695    43    1695    0.000554    0.000289
1696    43    1696    0.000553    0.000291
1697    43    1697    0.000557    0.000293
1698    43    1698    0.000558    0.000294
1699    43    1699    0.000556    0.000293
1700    43    1700    0.000556    0.000290
1701    43    1701    0.000556    0.000293
1702    43    1702    0.000557    0.000294
1703    43    1703    0.000558    0.000294
1704    43    1704    0.000559    0.000296
1705    43    1705    0.000559    0.000292
1706    43    1706    0.000559    0.000292
1707    43    1707    0.000557    0.000293
1708    43    1708    0.000560    0.000294
1709    43    1709    0.000559    0.000294
1710    43    1710    0.000561    0.000295
1711    43    1711    0.000563    0.000296
1712    43    1712    0.000562    0.000296
1713    43    1713    0.000560    0.000293
1714    43    1714    0.000560    0.000295
1715    43    1715    0.000568    0.000297
1716    43    1716    0.000562    0.000293
1717    43    1717    0.000565    0.000298
1718    43    1718    0.000563    0.000295
1719    43    1719    0.000564    0.000295
1720    43    1720    0.000567    0.000299
1721    43    1721    0.000565    0.000295
1722    43    1722    0.000568    0.000297
1723    43    1723    0.000564    0.000294
1724    43    1724    0.000565    0.000295
1725    43    1725    0.000566    0.000301
1726    43    1726    0.000568    0.000299
1727    43    1727    0.000567    0.000299
1728    43    1728    0.000566    0.000296
1729    43    1729    0.000566    0.000299
1730    43    1730    0.000563    0.000295
1731    43    1731    0.000569    0.000300
1732    43    1732    0.000566    0.000298
1733    43    1733    0.000569    0.000303
1734    43    1734    0.000569    0.000300
1735    43    1735    0.000568    0.000299
1736    43    1736    0.000570    0.000300
1737    43    1737    0.000571    0.000299
1738    43    1738    0.000571    0.000299
1739    43    1739    0.000572    0.000301
1740    43    1740    0.000571    0.000302
1741    43    1741    0.000570    0.000301
1742    43    1742    0.000571    0.000301
1743    43    1743    0.000573    0.000303
1744    43    1744    0.000572    0.000302
1745    43    1745    0.000571    0.000301
1746    43    1746    0.000572    0.000305
1747    43    1747    0.000572    0.000302
1748    43    1748    0.000574    0.000302
1749    43    1749    0.000572    0.000303
1750    43    1750    0.000571    0.000302
1751    43    1751    0.000575    0.000302
1752    43    1752    0.000575    0.000302
1753    43    1753    0.000576    0.000303
1754    43    1754    0.000575    0.000303
1755    43    1755    0.000573    0.000304
1756    43    1756    0.000575    0.000303
1757    43    1757    0.000588    0.000304
1758    43    1758    0.000577    0.000305
1759    43    1759    0.000577    0.000306
1760    43    1760    0.000576    0.000306
1761    43    1761    0.000576    0.000305
1762    43    1762    0.000578    0.000306
1763    43    1763    0.000575    0.000303
1764    43    1764    0.000578    0.000304
1765    43    1765    0.000581    0.000306
1766    43    1766    0.000578    0.000306
1767    43    1767    0.000582    0.000308
1768    43    1768    0.000577    0.000306
1769    43    1769    0.000578    0.000308
1770    43    1770    0.000576    0.000304
1771    43    1771    0.000582    0.000307
1772    43    1772    0.000576    0.000304
1773    43    1773    0.000579    0.000306
1774    43    1774    0.000579    0.000306
1775    43    1775    0.000580    0.000305
1776    43    1776    0.000579    0.000308
1777    43    1777    0.000584    0.000310
1778    43    1778    0.000582    0.000310
1779    43    1779    0.000579    0.000307
1780    43    1780    0.000582    0.000309
1781    43    1781    0.000582    0.000310
1782    43    1782    0.000581    0.000310
1783    43    1783    0.000581    0.000308
1784    43    1784    0.000583    0.000307
1785    43    1785    0.000582    0.000311
1786    43    1786    0.000581    0.000312
1787    43    1787    0.000583    0.000322
1788    43    1788    0.000584    0.000311
1789    43    1789    0.000581    0.000310
1790    43    1790    0.000583    0.000308
1791    43    1791    0.000585    0.000310
1792    43    1792    0.000583    0.000310
1793    43    1793    0.000584    0.000311
1794    43    1794    0.000586    0.000311
1795    43    1795    0.000583    0.000311
1796    43    1796    0.000584    0.000310
1797    43    1797    0.000586    0.000318
1798    43    1798    0.000582    0.000310
1799    43    1799    0.000586    0.000313
1800    43    1800    0.000588    0.000310
1801    43    1801    0.000590    0.000314
1802    43    1802    0.000588    0.000312
1803    43    1803    0.000590    0.000312
1804    43    1804    0.000592    0.000313
1805    43    1805    0.000591    0.000313
1806    43    1806    0.000590    0.000312
1807    43    1807    0.000597    0.000318
1808    43    1808    0.000599    0.000315
1809    43    1809    0.000595    0.000315
1810    43    1810    0.000598    0.000315
1811    43    1811    0.000592    0.000315
1812    43    1812    0.000593    0.000316
1813    43    1813    0.000593    0.000315
1814    43    1814    0.000595    0.000316
1815    43    1815    0.000598    0.000314
1816    43    1816    0.000597    0.000314
1817    43    1817    0.000598    0.000319
1818    43    1818    0.000598    0.000315
1819    43    1819    0.000599    0.000316
1820    43    1820    0.000600    0.000316
1821    43    1821    0.000603    0.000317
1822    43    1822    0.000601    0.000318
1823    43    1823    0.000599    0.000317
1824    43    1824    0.000600    0.000316
1825    43    1825    0.000600    0.000316
1826    43    1826    0.000604    0.000318
1827    43    1827    0.000600    0.000321
1828    43    1828    0.000599    0.000319
1829    43    1829    0.000598    0.000316
1830    43    1830    0.000600    0.000319
1831    43    1831    0.000602    0.000319
1832    43    1832    0.000602    0.000318
1833    43    1833    0.000599    0.000317
1834    43    1834    0.000604    0.000319
1835    43    1835    0.000600    0.000320
1836    43    1836    0.000603    0.000321
1837    43    1837    0.000605    0.000320
1838    43    1838    0.000602    0.000324
1839    43    1839    0.000603    0.000321
1840    43    1840    0.000606    0.000322
1841    43    1841    0.000605    0.000320
1842    43    1842    0.000605    0.000323
1843    43    1843    0.000604    0.000323
1844    43    1844    0.000603    0.000320
1845    43    1845    0.000605    0.000320
1846    43    1846    0.000606    0.000324
1847    43    1847    0.000612    0.000319
1848    43    1848    0.000608    0.000326
1849    43    1849    0.000605    0.000321
1850    43    1850    0.000606    0.000323
1851    43    1851    0.000605    0.000323
1852    43    1852    0.000606    0.000323
1853    43    1853    0.000609    0.000324
1854    43    1854    0.000608    0.000321
1855    43    1855    0.000608    0.000322
1856    43    1856    0.000610    0.000323
1857    43    1857    0.000614    0.000326
1858    43    1858    0.000614    0.000325
1859    43    1859    0.000610    0.000322
1860    43    1860    0.000611    0.000326
1861    43    1861    0.000609    0.000325
1862    43    1862    0.000611    0.000327
1863    43    1863    0.000614    0.000326
1864    43    1864    0.000614    0.000328
1865    43    1865    0.000613    0.000326
1866    43    1866    0.000614    0.000337
1867    43    1867    0.000615    0.000327
1868    43    1868    0.000614    0.000327
1869    43    1869    0.000616    0.000326
1870    43    1870    0.000613    0.000327
1871    43    1871    0.000615    0.000324
1872    43    1872    0.000612    0.000327
1873    43    1873    0.000615    0.000327
